Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Airlines Considered for Business Trips,United Airlines (Select Markets Only),11.2,1.4,657522,427.9,10
Airlines Considered for Business Trips,"Vietnam Airlines (Australia, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Virgin (Select Markets Only),5.0,1.1,294927,347.6,4
Airlines Considered for Business Trips,Vistara (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Volotea (France and Spain Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Vueling (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,WestJet (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Wings Air (China and France Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,XiamenAir (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,None of these,0.0,0.0,0,0.0,0
Importance of Airline,Not important,0.0,0.0,0,0.0,0
Importance of Airline,A little important,13.8,0.3,808745,87.8,10
Importance of Airline,Quite important,20.7,0.3,1210998,105.5,17
Importance of Airline,Very important,28.6,0.5,1671660,165.2,24
Importance of Airline,Extremely important,25.1,0.7,1465526,235.8,22
Named Travel Loyalty Programs Used: Airlines (USA),Air Canada,3.3,11.2,191668,3525.4,3
Named Travel Loyalty Programs Used: Airlines (USA),Air China,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Air France,6.0,19.4,348870,6095.1,4
Named Travel Loyalty Programs Used: Airlines (USA),Alaska Airlines,5.2,4.6,303822,1455.3,4
Named Travel Loyalty Programs Used: Airlines (USA),All Nippon Airways,3.0,37.3,172774,11734.8,2
Named Travel Loyalty Programs Used: Airlines (USA),American Airlines,25.9,5.2,1515078,1636.4,21
Named Travel Loyalty Programs Used: Airlines (USA),Asiana Airlines,3.2,36.7,184750,11550.8,2
Named Travel Loyalty Programs Used: Airlines (USA),British Airways,4.6,11.2,267049,3527.9,5
Named Travel Loyalty Programs Used: Airlines (USA),Cathay Pacific,5.4,35.6,315307,11187.2,4
Named Travel Loyalty Programs Used: Airlines (USA),China Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Delta,27.9,4.6,1634918,1451.9,25
Named Travel Loyalty Programs Used: Airlines (USA),Emirates,1.3,3.8,75528,1203.3,1
Named Travel Loyalty Programs Used: Airlines (USA),EVA Air,4.8,37.1,281298,11668.9,4
Named Travel Loyalty Programs Used: Airlines (USA),Hawaiian Airlines,5.7,13.4,333773,4226.8,5
Named Travel Loyalty Programs Used: Airlines (USA),Japan Airlines,5.5,44.5,324397,13994.8,5
Named Travel Loyalty Programs Used: Airlines (USA),JetBlue,6.6,3.1,387591,969.4,7
Named Travel Loyalty Programs Used: Airlines (USA),KLM,4.0,16.3,236502,5118.3,3
Named Travel Loyalty Programs Used: Airlines (USA),Korean Air,2.9,12.8,169527,4010.4,3
Named Travel Loyalty Programs Used: Airlines (USA),LATAM,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Lufthansa,2.8,9.0,164738,2825.2,3
Named Travel Loyalty Programs Used: Airlines (USA),Qantas,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Qatar,1.2,9.4,72758,2958.7,1
Named Travel Loyalty Programs Used: Airlines (USA),Saudia,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Singapore Airlines,5.7,26.2,330939,8250.3,4
Named Travel Loyalty Programs Used: Airlines (USA),Southwest Airlines,9.7,2.2,567846,688.3,9
Named Travel Loyalty Programs Used: Airlines (USA),SWISS,1.3,12.7,73697,4008.7,1
Named Travel Loyalty Programs Used: Airlines (USA),Turkish Airlines,2.5,17.9,148959,5636.9,2
Named Travel Loyalty Programs Used: Airlines (USA),United Airlines,25.7,5.4,1505997,1693.2,22
Named Travel Loyalty Programs Used: Airlines (USA),Virgin,0.0,0.0,0,0.0,0
Airline Spend (Long Haul) (USA),889 USD or less per flight,18.6,2.5,1089709,784.2,16
Airline Spend (Long Haul) (USA),890-1029 USD per flight,11.7,1.9,681663,605.0,10
Airline Spend (Long Haul) (USA),1030-1179 USD per flight,13.7,3.5,799884,1095.2,11
Airline Spend (Long Haul) (USA),1180-1329 USD per flight,15.6,7.3,911147,2298.7,11
Airline Spend (Long Haul) (USA),1330-1479 USD per flight,6.0,4.5,348207,1424.5,6
Airline Spend (Long Haul) (USA),1480-1629 per USD flight,2.9,3.3,169831,1052.3,2
Airline Spend (Long Haul) (USA),1630+ USD per flight,12.4,13.5,724301,4245.4,11
Airline Spend (Long Haul) (USA),Don't know,7.4,1.9,432186,609.8,6
Number of International Vacations Planned,0,17.2,0.1,1008769,45.6,13
Number of International Vacations Planned,1-2,50.9,0.4,2979434,130.2,43
Number of International Vacations Planned,3-4,23.0,0.6,1344858,173.8,19
Number of International Vacations Planned,5-6,4.4,0.3,260158,100.3,4
Number of International Vacations Planned,7-8,3.1,0.4,183029,110.4,2
Number of International Vacations Planned,9-10,0.0,0.0,0,0.0,0
Number of International Vacations Planned,More than 10,1.3,0.2,73697,77.3,1
International Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,27.3,0.5,1599622,165.2,24
International Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,32.5,0.6,1903667,181.8,29
International Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,26.1,0.5,1526100,150.1,23
International Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,22.6,0.4,1320707,126.4,18
International Vacation Planning for Next Year,I have some ideas,16.8,0.6,982469,184.4,14
International Vacation Planning for Next Year,I haven't thought about it yet,0.0,0.0,0,0.0,0
Length of International Vacation Planned,Mini-breaks / long weekends (1-4 days),16.2,0.3,946470,93.6,14
Length of International Vacation Planned,Week away (5-7 days),42.7,0.4,2496651,125.7,35
Length of International Vacation Planned,More than a week away,46.2,0.8,2702154,246.1,40
Length of International Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),15.1,0.3,885512,79.2,12
Length of International Vacation Typically Taken,Week away (5-7 days),39.2,0.3,2290550,102.2,31
Length of International Vacation Typically Taken,More than a week away,50.8,0.7,2970670,215.2,43
Length of International Vacation Typically Taken,I do not typically do this,10.0,0.1,584218,30.7,7
Accommodation Types for International Vacations Planned,A second home owned by myself / family / friends,4.6,0.2,271942,60.9,4
Accommodation Types for International Vacations Planned,Boat / ship,15.5,1.0,904817,315.5,13
Accommodation Types for International Vacations Planned,Campervan / Motorhome / RV,5.4,0.4,316808,111.5,4
Accommodation Types for International Vacations Planned,Caravan / static home / camper trailer,4.1,0.2,240614,75.6,3
Accommodation Types for International Vacations Planned,Chalet / lodge,6.4,0.4,373465,132.0,6
Accommodation Types for International Vacations Planned,Guesthouse / bed and breakfast,12.2,0.2,714283,67.0,9
Accommodation Types for International Vacations Planned,Hostel,3.5,0.2,204040,53.1,3
Accommodation Types for International Vacations Planned,Hotel / Motel,70.9,0.6,4146936,202.6,58
Accommodation Types for International Vacations Planned,Rented vacation home,27.4,0.8,1603205,237.0,24
Accommodation Types for International Vacations Planned,Stayed with friends / family,13.4,0.3,785888,107.5,12
Accommodation Types for International Vacations Planned,Tent / campsite,1.3,0.1,73431,20.3,1
Accommodation Types for International Vacations Planned,Other,1.9,0.9,109223,289.5,1
Accommodation Types for International Vacations Typically Stayed in,A second home owned by myself / family / friends,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Boat / ship,0.9,0.6,53799,195.3,1
Accommodation Types for International Vacations Typically Stayed in,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Chalet / lodge,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Guesthouse / bed and breakfast,1.4,0.2,83206,58.5,1
Accommodation Types for International Vacations Typically Stayed in,Hostel,1.4,0.5,83206,158.1,1
Accommodation Types for International Vacations Typically Stayed in,Hotel / Motel,6.1,0.3,355410,109.2,6
Accommodation Types for International Vacations Typically Stayed in,Rented vacation home,1.9,0.5,109223,169.3,1
Accommodation Types for International Vacations Typically Stayed in,Stayed with friends / family,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Tent / campsite,1.3,0.7,73697,230.8,1
Accommodation Types for International Vacations Typically Stayed in,Other,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,A second home owned by myself / family / friends,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Boat / ship,7.2,1.6,419184,511.0,6
Accommodation Types for International Vacations Stayed in Most Often,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Chalet / lodge,0.9,0.2,51137,67.7,1
Accommodation Types for International Vacations Stayed in Most Often,Guesthouse / bed and breakfast,1.3,0.0,75990,11.6,1
Accommodation Types for International Vacations Stayed in Most Often,Hostel,1.3,0.2,73431,48.9,1
Accommodation Types for International Vacations Stayed in Most Often,Hotel / Motel,62.5,0.6,3656796,203.5,51
Accommodation Types for International Vacations Stayed in Most Often,Rented vacation home,12.7,0.9,744198,288.8,12
Accommodation Types for International Vacations Stayed in Most Often,Stayed with friends / family,4.9,0.2,285074,70.7,4
Accommodation Types for International Vacations Stayed in Most Often,Tent / campsite,1.3,0.2,73697,76.6,1
Accommodation Types for International Vacations Stayed in Most Often,Other,0.0,0.0,0,0.0,0
Transport Types for International Vacations Planned,Boat / ship,6.2,0.2,363828,67.6,5
Transport Types for International Vacations Planned,Bus / coach,6.4,0.2,375391,74.0,5
Transport Types for International Vacations Planned,Campervan / Motorhome / RV,1.0,0.1,56912,21.3,1
Transport Types for International Vacations Planned,Motorbike,2.1,0.1,124834,44.7,2
Transport Types for International Vacations Planned,Own Car,20.5,0.6,1200166,196.6,15
Transport Types for International Vacations Planned,Plane,79.3,0.5,4636871,153.0,66
Transport Types for International Vacations Planned,Rental car,11.5,0.5,675367,148.2,10
Transport Types for International Vacations Planned,Train,4.9,0.1,288063,41.7,5
Transport Types for International Vacations Planned,Other,0.6,0.1,35766,43.8,1
Transport Types for International Vacations Typically Taken,Boat / ship,2.2,1.3,127230,393.6,2
Transport Types for International Vacations Typically Taken,Bus / coach,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Motorbike,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Own Car,2.5,0.6,147129,174.9,2
Transport Types for International Vacations Typically Taken,Plane,7.0,0.3,410835,102.0,6
Transport Types for International Vacations Typically Taken,Rental car,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Train,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Company on International Vacations,By myself,11.0,0.2,642194,73.7,9
Company on International Vacations,My child(ren) / other family member(s),36.0,0.5,2107794,150.3,30
Company on International Vacations,My friend(s),14.7,0.2,859808,68.7,14
Company on International Vacations,My partner,77.1,0.8,4508156,249.0,63
Company on International Vacations,My pet(s),5.5,0.5,323012,157.8,5
Company on International Vacations,Parents / Grandparents,4.8,0.1,280797,36.6,4
Company on International Vacations,Travel groups,4.5,0.2,264152,68.3,4
Number of Domestic Business Trips Planned,0 / Not relevant to me,62.1,0.4,3632417,118.9,52
Number of Domestic Business Trips Planned,1-2,17.4,0.3,1020586,78.9,14
Number of Domestic Business Trips Planned,3-4,10.0,0.2,584692,78.2,7
Number of Domestic Business Trips Planned,5-6,3.1,0.1,183969,43.3,2
Number of Domestic Business Trips Planned,7-8,2.2,0.3,129846,91.4,3
Number of Domestic Business Trips Planned,9-10,2.7,0.8,159651,250.3,2
Number of Domestic Business Trips Planned,More than 10,2.4,0.4,138785,111.8,2
Length of Domestic Business Trips,1 day / overnight,4.5,0.2,263287,75.3,4
Length of Domestic Business Trips,2-3 days,23.6,0.3,1383304,106.9,18
Length of Domestic Business Trips,4-5 days,6.2,0.2,360964,50.6,5
Length of Domestic Business Trips,6-7 days,0.0,0.0,0,0.0,0
Length of Domestic Business Trips,More than 1 week,3.6,0.3,209974,107.0,3
Length of International Business Trips,1 day / overnight,2.2,0.2,128726,77.4,2
Length of International Business Trips,2-3 days,8.7,0.2,508382,63.4,8
Length of International Business Trips,4-5 days,7.8,0.2,455358,72.3,5
Length of International Business Trips,6-7 days,0.9,0.1,50324,18.0,1
Length of International Business Trips,More than 1 week,2.1,0.2,124021,50.0,2
Accommodation Types for Business Travel,Conference center,0.0,0.0,0,0.0,0
Accommodation Types for Business Travel,Hostel,4.4,0.2,257400,56.9,3
Accommodation Types for Business Travel,Hotel / Motel,38.6,0.3,2258267,109.6,31
Accommodation Types for Business Travel,Rented vacation home,5.3,0.2,308031,57.2,5
Accommodation Types for Business Travel,Stay with friends / family,2.5,0.1,147395,20.7,2
Accommodation Types for Business Travel,Other,0.0,0.0,0,0.0,0
Transport Types for Business Travel,Bus / coach,1.3,0.0,73697,11.0,1
Transport Types for Business Travel,Car,24.0,0.4,1402644,134.6,17
Transport Types for Business Travel,Plane,23.6,0.3,1379606,81.5,21
Transport Types for Business Travel,Taxi,5.3,0.2,307729,65.7,5
Transport Types for Business Travel,Train,7.2,0.1,418574,34.4,7
Transport Types for Business Travel,Other,3.2,0.9,184896,293.4,3
Bleisure Travel Engagement,I have done this before,13.8,0.3,807022,85.0,12
Bleisure Travel Engagement,I plan to do this in the future,20.3,0.3,1185100,81.8,16
Bleisure Travel Engagement,I do not intend to do this / my employer does not allow this,69.0,0.4,4037081,112.8,57
Important Factors in Bleisure Travel,Ability to balance work and leisure activities,11.6,0.3,679852,93.1,10
Important Factors in Bleisure Travel,Ability to rent a vehicle / drive,3.5,0.2,202950,49.6,3
Important Factors in Bleisure Travel,Easy visa process,7.9,0.2,461743,70.9,7
Important Factors in Bleisure Travel,Good weather / climate,20.4,0.5,1193082,158.9,16
Important Factors in Bleisure Travel,Having access to a suitable workspace e.g desk,9.9,0.3,576367,89.2,9
Important Factors in Bleisure Travel,Having access to suitable technical equipment e.g monitor,4.9,0.2,284832,50.2,3
Important Factors in Bleisure Travel,Having access to technical support,7.9,0.2,464381,75.8,6
Important Factors in Bleisure Travel,Having safe storage options,2.5,0.1,147129,26.0,2
Important Factors in Bleisure Travel,"Proximity to social spaces, e.g. coffee shops, bars",7.0,0.3,409586,98.5,6
Important Factors in Bleisure Travel,Proximity to sports / fitness facilities,1.9,0.1,109464,37.8,2
Important Factors in Bleisure Travel,Proximity to supermarkets / grocery stores,7.5,0.3,441278,107.3,7
Important Factors in Bleisure Travel,Public transportation options,4.3,0.1,248840,42.5,4
Important Factors in Bleisure Travel,Reliable internet connection,13.4,0.3,785392,87.3,13
Important Factors in Bleisure Travel,Speaking the local language,4.2,0.1,246712,44.1,4
Important Factors in Bleisure Travel,The time zone having minimal effect on working hours,4.8,0.2,278582,52.0,4
Important Factors in Bleisure Travel,There being no tax implications,3.2,0.2,187445,58.1,3
Important Factors in Bleisure Travel,None of these,0.9,0.3,50324,89.4,1
